longitude,latitude,M13_log
-116.92351,36.58471,0.8035443
-116.93422,36.583458,0.8460837
-116.944954,36.582203,0.8768413
-116.955734,36.580948,0.8391183
-116.96654,36.57969,0.83210397
-116.97739,36.57841,0.8107611
-116.86128,36.599487,0.7999163
-116.89309,36.595783,0.8214895
-116.90367,36.59456,0.7926205
-116.91429,36.593315,0.8035443
-116.92497,36.59207,0.8356173
-116.93562,36.590824,0.8632879
-116.94635,36.589573,0.85300094
-116.95707,36.588314,0.8391183
-116.96785,36.587048,0.7999163
-117.18303,36.5616,0.82504016
-117.19352,36.560345,0.82504016
-117.20412,36.559074,0.8107611
-117.22528,36.556553,0.8035443
-116.89456,36.60316,0.8179261
-116.90515,36.601913,0.8107611
-116.91575,36.600677,0.82857835
-116.926414,36.599434,0.84954834
-116.93709,36.598175,0.85300094
-116.94777,36.596928,0.85300094
-116.95848,36.595673,0.8107611
-116.979965,36.59314,0.8035443
-117.17342,36.57019,0.83210397
-117.18389,36.568943,0.82857835
-117.19449,36.567677,0.8179261
-117.205154,36.566402,0.8035443
-117.22636,36.56386,0.8071592
-116.88554,36.61176,0.82504016
-116.89608,36.610527,0.81434995
-116.906624,36.609287,0.82857835
-116.91727,36.60804,0.85300094
-116.92788,36.606796,0.85644174
-116.93852,36.605537,0.8632879
-116.94924,36.604282,0.8734701
-116.95994,36.60302,0.81434995
-116.98131,36.6005,0.796275
-116.99211,36.599216,0.7926205
-117.17427,36.57755,0.8391183
-117.1849,36.576275,0.8356173
-117.19556,36.574997,0.8179261
-117.20622,36.57371,0.8035443
-117.216866,36.572437,0.81434995
-117.22751,36.571156,0.8179261
-117.24868,36.568615,0.8035443
-116.887024,36.619125,0.796275
-116.897514,36.617893,0.8071592
-116.90807,36.616657,0.82857835
-116.918724,36.615402,0.85300094
-116.92933,36.61416,0.84954834
-116.93997,36.612896,0.8666935
-116.95072,36.61163,0.8391183
-116.96137,36.610374,0.8071592
-116.97206,36.60911,0.82504016
-116.98273,36.60785,0.8071592
-117.17536,36.584873,0.8179261
-117.18598,36.583603,0.81434995
-117.196686,36.58231,0.8035443
-117.21797,36.57975,0.82504016
-117.228615,36.578457,0.8107611
-117.23921,36.577183,0.81434995
-117.24979,36.5759,0.81434995
-116.88846,36.626503,0.8035443
-116.89897,36.625267,0.83210397
-116.90956,36.624016,0.8356173
-116.92017,36.62277,0.84954834
-116.93076,36.621517,0.85300094
-116.941414,36.62026,0.84954834
-116.952126,36.61899,0.82504016
-116.96287,36.61772,0.84954834
-116.97359,36.61645,0.8179261
-117.00569,36.612633,0.796275
-117.17648,36.592194,0.7999163
-117.18716,36.590904,0.796275
-117.19782,36.58962,0.8107611
-117.20848,36.588337,0.8214895
-117.21913,36.587044,0.8460837
-117.229744,36.585762,0.8214895
-117.24033,36.584484,0.8391183
-117.25091,36.583202,0.83210397
-116.572105,36.671055,0.7926205
-116.88989,36.633884,0.8035443
-116.90042,36.63264,0.8071592
-116.911026,36.631382,0.83210397
-116.92162,36.63013,0.8356173
-116.9322,36.628872,0.82504016
-116.94286,36.627617,0.81434995
-117.1246,36.605896,0.796275
-117.17767,36.599506,0.81434995
-117.18833,36.59822,0.8035443
-117.199,36.596928,0.8071592
-117.209625,36.59565,0.8598707
-117.22025,36.594357,0.8391183
-117.23091,36.593063,0.83210397
-117.241455,36.59179,0.8356173
-117.25204,36.5905,0.8214895
-116.88566,36.628677,0.8107611
-116.89615,36.627487,0.8179261
-116.90676,36.626274,0.8356173
-116.91739,36.625076,0.8460837
-116.927986,36.623875,0.85644174
-116.93866,36.622654,0.842607
-116.94937,36.621437,0.82504016
-116.960106,36.62022,0.82504016
-117.003,36.61534,0.7926205
-117.17403,36.595703,0.7999163
-117.18467,36.59447,0.8035443
-117.195366,36.59324,0.81434995
-117.20606,36.591995,0.82504016
-117.21673,36.59076,0.85300094
-117.227356,36.589527,0.83210397
-117.23798,36.588295,0.8460837
-117.24856,36.58706,0.8391183
-117.25921,36.585835,0.81434995
-116.57977,36.67047,0.8035443
-116.89762,36.634857,0.8071592
-116.90823,36.633648,0.82857835
-116.91885,36.63244,0.82857835
-116.929436,36.631237,0.82857835
-116.94011,36.630016,0.8035443
-117.11142,36.610386,0.82504016
-117.12206,36.60916,0.842607
-117.13276,36.607933,0.8071592
-117.16466,36.604237,0.8179261
-117.175255,36.603004,0.842607
-117.1859,36.60178,0.82504016
-117.19658,36.60053,0.81434995
-117.20722,36.5993,0.8666935
-117.21787,36.598057,0.85644174
-117.228546,36.59682,0.842607
-117.23913,36.59559,0.82504016
-117.24972,36.59436,0.8356173
-117.260445,36.59311,0.7926205
-116.569855,36.679222,0.7926205
-116.581085,36.67797,0.8214895
-116.592316,36.676727,0.8107611
-116.60354,36.67548,0.796275
-116.888596,36.643425,0.7926205
-116.89914,36.64223,0.82857835
-116.90973,36.641014,0.8179261
-116.92031,36.639812,0.8107611
-116.930885,36.638603,0.7999163
-116.94155,36.637394,0.8071592
-117.10202,36.618946,0.8391183
-117.1127,36.617714,0.82857835
-117.12336,36.61648,0.8179261
-117.134026,36.615246,0.7999163
-117.14467,36.614014,0.82504016
-117.15528,36.612785,0.82504016
-117.165924,36.611546,0.85300094
-117.17654,36.610306,0.85300094
-117.187164,36.60908,0.85300094
-117.19779,36.607834,0.8666935
-117.208435,36.606598,0.85644174
-117.21906,36.605362,0.85300094
-117.229706,36.604126,0.85300094
-117.2403,36.602886,0.8460837
-117.25091,36.601646,0.83210397
-117.26173,36.600388,0.7999163
-116.571205,36.68672,0.8214895
-116.5824,36.685474,0.7926205
-116.60485,36.682976,0.8107611
-116.900665,36.649593,0.8071592
-116.91122,36.648388,0.7926205
-117.007545,36.637344,0.7926205
-117.13532,36.622562,0.796275
-117.17785,36.61761,0.8035443
-117.18845,36.61638,0.8356173
-117.199066,36.61514,0.8666935
-117.209694,36.613895,0.8598707
-117.22031,36.61265,0.8632879
-117.23095,36.611412,0.85300094
-117.24155,36.610172,0.8632879
-117.25219,36.608925,0.842607
-117.26306,36.607647,0.7999163
-116.60618,36.690464,0.8035443
-116.628624,36.687954,0.8071592
-116.63984,36.68669,0.8035443
-117.019554,36.64346,0.7926205
-117.18977,36.62367,0.8107611
-117.20039,36.622425,0.842607
-117.21099,36.62119,0.85300094
-117.221634,36.619938,0.85300094
-117.232285,36.618687,0.84954834
-117.24293,36.617443,0.8632879
-117.25354,36.61619,0.8666935
-116.61873,36.69669,0.8035443
-116.62996,36.695435,0.82857835
-116.64116,36.69417,0.8071592
-117.1592,36.63471,0.796275
-117.16983,36.633465,0.7926205
-117.18047,36.63221,0.8071592
-117.191086,36.630966,0.8071592
-117.20169,36.629715,0.8391183
-117.21233,36.628468,0.8391183
-117.222984,36.627213,0.82857835
-117.233665,36.62596,0.8107611
-117.24434,36.624706,0.82504016
-117.254974,36.623455,0.842607
-117.265854,36.622173,0.7926205
-116.62004,36.704185,0.8035443
-116.631256,36.70292,0.83210397
-116.64247,36.70165,0.8214895
-116.65366,36.700394,0.796275
-116.68719,36.696598,0.8107611
-117.16053,36.642006,0.8179261
-117.17114,36.640762,0.796275
-117.18177,36.63951,0.842607
-117.19238,36.638264,0.8700876
-117.20301,36.63701,0.8700876
-117.213684,36.635757,0.842607
-117.224335,36.634506,0.8071592
-117.23506,36.633236,0.8107611
-117.24576,36.631973,0.8035443
-117.256424,36.630714,0.8391183
-117.26729,36.62943,0.8107611
-116.6326,36.7104,0.8035443
-116.6438,36.709137,0.81434995
-116.65498,36.707863,0.82504016
-116.688484,36.70406,0.8214895
-116.69963,36.702797,0.7926205
-116.71076,36.701534,0.796275
-117.18308,36.64681,0.83210397
-117.19371,36.645557,0.8460837
-117.20437,36.644306,0.8356173
-117.21505,36.643047,0.8214895
-117.225716,36.64178,0.8107611
-117.23641,36.64051,0.8071592
-117.24718,36.639244,0.796275
-117.25786,36.63797,0.82504016
-117.26868,36.636692,0.8460837
-121.557655,36.047585,1.3356764
-121.56619,36.046253,2.5961075
-116.633896,36.717888,0.7926205
-116.64513,36.716614,0.82857835
-116.65631,36.715336,0.8356173
-116.66749,36.714073,0.81434995
-116.68982,36.711525,0.8071592
-116.70095,36.71025,0.81434995
-116.7121,36.70898,0.8214895
-116.723206,36.707718,0.8071592
-117.163155,36.656624,0.7999163
-117.17377,36.655376,0.8107611
-117.184395,36.65411,0.83210397
-117.19502,36.652863,0.8391183
-117.2057,36.6516,0.8391183
-117.21637,36.650326,0.8460837
-117.227066,36.649063,0.82504016
-117.23778,36.647785,0.8391183
-117.24853,36.646515,0.85300094
-117.259254,36.645237,0.85644174
-117.26999,36.643967,0.85300094
-121.55069,36.055504,1.287751
-121.55923,36.054165,2.1488097
-121.58487,36.050156,1.2855169
-116.53436,36.73681,0.7999163
-116.62406,36.726643,0.796275
-116.64644,36.724094,0.83210397
-116.65764,36.722816,0.8356173
-116.66881,36.721542,0.81434995
-116.70228,36.71772,0.82857835
-116.71341,36.71644,0.7999163
-116.72453,36.715168,0.796275
-117.175095,36.66267,0.7999163
-117.18571,36.66142,0.8214895
-117.19635,36.660156,0.82857835
-117.207016,36.658882,0.83210397
-117.2177,36.65762,0.83210397
-117.22839,36.656345,0.82857835
-117.239105,36.655075,0.8356173
-117.249825,36.6538,0.8598707
-117.26054,36.65252,0.8460837
-117.27127,36.651234,0.8356173
-121.55219,36.062088,1.7509251
-121.560715,36.060757,1.0856578
-116.524445,36.74561,0.7999163
-116.64774,36.731567,0.8035443
-116.65895,36.730286,0.8391183
-116.67012,36.72901,0.8391183
-116.6813,36.72773,0.7926205
-116.70359,36.725174,0.82857835
-116.71474,36.723896,0.81434995
-117.01789,36.68869,0.7999163
-117.02846,36.687454,0.8071592
-117.03896,36.68622,0.81434995
-117.04947,36.684982,0.7999163
-117.060005,36.68375,0.796275
-117.07041,36.68252,0.8035443
-117.187035,36.668713,0.8035443
-117.19766,36.667458,0.8356173
-117.20833,36.666183,0.8460837
-117.218994,36.664917,0.8356173
-117.229675,36.66364,0.8214895
-117.24037,36.662354,0.82504016
-117.25108,36.661083,0.842607
-117.261765,36.6598,0.8356173
-117.27249,36.65852,0.85300094
-121.55379,36.068665,1.1284298
-121.56227,36.067337,1.6317602
-116.525826,36.753124,0.8214895
-116.66027,36.73777,0.82504016
-116.67146,36.736485,0.8214895
-116.68261,36.7352,0.8035443
-116.69377,36.733917,0.8035443
-116.704926,36.732635,0.7999163
-116.716064,36.731354,0.8071592
-116.72718,36.73007,0.7926205
-117.02994,36.69478,0.796275
-117.040344,36.693554,0.81434995
-117.0613,36.69109,0.8035443
-117.07169,36.689865,0.7999163
-117.19896,36.674747,0.82504016
-117.209625,36.673473,0.842607
-117.22027,36.672203,0.84954834
-117.23095,36.670925,0.83210397
-117.24161,36.669643,0.8071592
-117.25229,36.668373,0.8391183
-117.262924,36.6671,0.8666935
-117.27368,36.6658,0.8460837
-121.55536,36.07524,2.549189
-121.56388,36.073914,1.9615964
-116.66158,36.74525,0.8071592
-116.672775,36.743954,0.8107611
-116.68393,36.74266,0.82504016
-116.69509,36.74138,0.82857835
-116.717384,36.738804,0.8035443
-116.72849,36.737522,0.7999163
-117.08349,36.695965,0.796275
-117.16843,36.685856,0.796275
-117.20027,36.682045,0.8356173
-117.2109,36.680775,0.84954834
-117.22155,36.679497,0.85644174
-117.23219,36.678223,0.8391183
-117.242836,36.676956,0.82857835
-117.25346,36.67567,0.8598707
-117.2641,36.674393,0.8868872
-117.27491,36.673096,0.8107611
-121.55689,36.08182,3.81677
-121.56545,36.080494,1.5161765
-116.68526,36.750137,0.81434995
-116.69642,36.748837,0.7999163
-117.09542,36.70203,0.7926205
-117.16974,36.69316,0.8035443
-117.18035,36.69189,0.796275
-117.2122,36.688072,0.82857835
-117.22281,36.68679,0.8179261
-117.23342,36.685524,0.8107611
-117.244064,36.68424,0.8179261
-117.25466,36.68297,0.85300094
-117.26529,36.681686,0.8734701
-117.27621,36.68037,0.7999163
-121.558365,36.08841,2.7396798
-116.6866,36.757603,0.8107611
-117.00348,36.72042,0.796275
-117.09685,36.709347,0.8214895
-117.10736,36.7081,0.82857835
-117.11784,36.706837,0.7999163
-117.128456,36.705574,0.8107611
-117.16042,36.70174,0.7999163
-117.17106,36.700462,0.7926205
-117.18169,36.699192,0.7926205
-117.23468,36.692814,0.7926205
-117.24528,36.691536,0.8179261
-117.25589,36.690254,0.8460837
-117.26652,36.688965,0.85644174
-117.27742,36.687653,0.796275
-117.63086,36.64439,0.7999163
-117.64087,36.64314,0.7999163
-121.55133,36.096313,1.8497863
-117.098335,36.716656,0.8035443
-117.10877,36.715416,0.8214895
-117.11923,36.714157,0.7999163
-117.12975,36.712902,0.81434995
-117.25713,36.69754,0.8214895
-117.26774,36.696262,0.85644174
-117.63211,36.651543,0.82504016
-117.642075,36.65031,0.8179261
-117.6521,36.649067,0.8107611
-117.71316,36.641457,0.7926205
-121.56148,36.10157,0.8868872
-116.60547,36.76687,0.7926205
-116.68365,36.758232,0.8035443
-116.69481,36.756985,0.7999163
-116.99064,36.72377,0.8035443
-117.001236,36.72257,0.8214895
-117.09473,36.711876,0.8107611
-117.10525,36.710667,0.842607
-117.11575,36.70946,0.8035443
-117.126335,36.70824,0.8356173
-117.169,36.703335,0.7999163
-117.24331,36.694748,0.7926205
-117.25394,36.693512,0.82857835
-117.26454,36.69229,0.8598707
-117.27533,36.691044,0.8179261
-117.629654,36.649315,0.81434995
-117.6396,36.648136,0.8179261
-117.64964,36.64693,0.81434995
-117.10672,36.71797,0.7999163
-117.11717,36.716778,0.7999163
-117.12768,36.715565,0.8035443
-117.202225,36.70695,0.8071592
-117.26579,36.699577,0.8460837
-117.27656,36.69832,0.82857835
-117.630936,36.656487,0.82504016
-117.64083,36.655304,0.82504016
-117.65087,36.6541,0.8391183
-117.66093,36.652885,0.8035443
-116.71979,36.769424,0.8107611
-117.13967,36.721653,0.8214895
-117.19292,36.715485,0.7926205
-117.20353,36.714256,0.7926205
-117.27785,36.705605,0.82857835
-117.62247,36.66483,0.81434995
-117.63225,36.663647,0.82857835
-117.64215,36.66246,0.82857835
-117.65214,36.66126,0.8460837
-117.66216,36.660046,0.8356173
-117.67223,36.658833,0.8391183
-117.68231,36.657627,0.7926205
-121.58233,36.118065,1.6158143
-116.72113,36.776886,0.7999163
-117.20486,36.721554,0.7926205
-117.21547,36.72031,0.796275
-117.27925,36.712864,0.8035443
-117.63363,36.6708,0.8179261
-117.64346,36.669613,0.8356173
-117.653435,36.668415,0.82857835
-117.66344,36.667206,0.82504016
-117.67349,36.665993,0.8214895
-117.683556,36.66478,0.8460837
-117.69366,36.66356,0.8107611
-121.583855,36.12465,1.2208493
-116.72246,36.784344,0.7926205
-117.2062,36.72886,0.7999163
-117.64483,36.67676,0.8035443
-117.68483,36.671932,0.8460837
-117.694885,36.670715,0.8666935
-117.70496,36.66948,0.85300094
-121.58539,36.13123,0.8666935
-121.59383,36.12991,1.1284298
-117.13309,36.744843,0.796275
-117.6962,36.677864,0.8179261
-117.70624,36.676632,0.8632879
-117.7163,36.675415,0.8071592
-117.726395,36.67419,0.7999163
-117.27241,36.735966,0.82504016
-117.28312,36.734695,0.7999163
-117.293976,36.73341,0.8035443
-117.305046,36.73211,0.7926205
-117.66738,36.688663,0.796275
-121.60552,36.14172,1.5881088
-117.231384,36.74825,0.7926205
-117.241974,36.747,0.7999163
-117.25253,36.74575,0.82504016
-117.273705,36.743248,0.84954834
-117.284454,36.741966,0.8666935
-117.29539,36.740685,0.84954834
-117.66878,36.695805,0.8107611
-121.60709,36.1483,1.3356764
-117.23274,36.755535,0.8071592
-117.2433,36.75428,0.8391183
-117.25388,36.75303,0.8868872
-117.26446,36.751778,0.8460837
-117.275116,36.750507,0.82857835
-117.285866,36.749237,0.7999163
-117.66024,36.704163,0.8035443
-121.60861,36.15488,1.669024
-117.22348,36.764076,0.796275
-117.23406,36.762817,0.8107611
-117.24465,36.76157,0.8356173
-117.255264,36.7603,0.8179261
-117.27662,36.757767,0.7926205
-121.65301,36.154762,0.9971887
-117.23541,36.77011,0.796275
-117.24602,36.768856,0.82857835
-121.62021,36.166714,1.6598375
-121.62876,36.16538,2.181291
-121.63735,36.164036,0.92288184
-121.64594,36.162697,1.0663539
-121.65451,36.161358,1.4891785
-117.226166,36.778667,0.796275
-117.23677,36.777405,0.7926205
-117.24738,36.776134,0.8035443
-117.6646,36.72557,0.7999163
-117.6745,36.724354,0.8391183
-117.6844,36.723145,0.82504016
-121.63025,36.171967,2.0212078
-121.63881,36.170628,1.4251426
-121.64741,36.169292,1.6841497
-121.656,36.16795,1.2232323
-117.22752,36.78596,0.81434995
-117.23814,36.78469,0.7926205
-117.567024,36.744835,0.7926205
-117.67609,36.73148,0.8598707
-117.68587,36.730278,0.8214895
-121.631805,36.178543,1.0992216
-121.6403,36.177216,1.4836904
-121.64888,36.175877,1.5630084
-117.15516,36.802055,0.8071592
-117.165436,36.80084,0.7926205
-117.82747,36.72001,0.8214895
-117.80873,36.729626,0.82504016
-117.818756,36.72837,0.8460837
-117.8288,36.727116,0.8700876
-117.838875,36.72586,0.796275
-117.84904,36.72459,0.7999163
-117.779915,36.740513,0.8035443
-117.81008,36.736732,0.7926205
-117.82009,36.735477,0.85300094
-117.83013,36.73423,0.85644174
-117.8402,36.732964,0.8214895
-117.85038,36.731678,0.7926205
-117.816696,36.734444,0.83210397
-117.826744,36.733227,0.89352876
-117.8368,36.73202,0.8071592
-117.84696,36.730793,0.8179261
-117.22846,36.811356,0.81434995
-117.23912,36.81012,0.7926205
-117.249756,36.808895,0.796275
-117.77777,36.74643,0.85644174
-117.78786,36.74521,0.83210397
-117.80799,36.74278,0.81434995
-117.81803,36.74156,0.81434995
-117.83814,36.73912,0.8356173
-117.84826,36.737892,0.796275
-117.22983,36.818645,0.8107611
-117.24051,36.817413,0.7999163
-117.25117,36.816177,0.8071592
-117.74891,36.757202,0.84954834
-117.758965,36.755985,0.82857835
-117.83949,36.746235,0.8460837
-117.849556,36.745003,0.83210397
-117.859695,36.74377,0.8035443
-117.24189,36.8247,0.7926205
-117.750305,36.76433,0.8391183
-117.76036,36.763115,0.82857835
-117.84086,36.753334,0.796275
-117.8509,36.75211,0.8391183
-117.86096,36.75089,0.82857835
-117.77179,36.769016,0.7926205
-117.79192,36.76657,0.8071592
-117.801994,36.765343,0.83210397
-117.812065,36.76411,0.81434995
-117.783226,36.774906,0.8734701
-117.79328,36.773685,0.8598707
-117.80336,36.772465,0.8460837
-117.81343,36.771225,0.796275
-117.774574,36.783253,0.7999163
-117.784615,36.782036,0.8768413
-117.79465,36.78081,0.8700876
-117.80471,36.779575,0.7999163
-117.87513,36.770947,0.84954834
-117.88529,36.769684,0.7999163
-117.60762,36.810852,0.7926205
-117.755974,36.792828,0.7926205
-117.76597,36.791603,0.8460837
-117.776,36.790375,0.8071592
-117.786026,36.78914,0.796275
-117.806076,36.786694,0.8391183
-117.81615,36.785454,0.8214895
-117.82621,36.784218,0.8802012
-117.87651,36.778034,0.81434995
-117.60921,36.817997,0.8035443
-117.75741,36.799946,0.8835497
-117.76738,36.798725,0.85300094
-117.777405,36.797493,0.8356173
-117.787415,36.79627,0.8666935
-117.79745,36.795033,0.92928946
-117.80747,36.7938,0.94826937
-117.81755,36.792564,0.9196627
-117.82761,36.791332,0.93247783
-117.83768,36.790096,0.85644174
-117.877914,36.785114,0.796275
-117.75879,36.807076,0.8035443
-117.77881,36.804615,0.8071592
-117.78888,36.80338,0.9451309
-117.79895,36.80214,0.9451309
-117.80896,36.800903,0.95762587
-117.818985,36.799667,0.9668957
-117.82904,36.79843,0.91319287
-117.839096,36.79718,0.8902135
-117.77023,36.812965,0.8107611
-117.78034,36.81172,0.9260908
-117.790504,36.810463,0.9513979
-117.80065,36.809204,0.9513979
-117.810585,36.807983,0.9607253
-117.8205,36.80676,0.94826937
-117.830505,36.805515,0.8835497
-117.840546,36.80429,0.8734701
-117.850586,36.80304,0.796275
-117.761665,36.821312,0.796275
-117.77179,36.820065,0.8598707
-117.78212,36.818787,0.91319287
-117.792305,36.81752,0.89352876
-117.80248,36.816265,0.8902135
-117.81228,36.81506,0.9034091
-117.822075,36.813847,0.89352876
-117.832016,36.81261,0.8700876
-117.842,36.811375,0.85644174
-117.852036,36.81013,0.7999163
-117.76329,36.828407,0.8356173
-117.77357,36.827133,0.89352876
-117.783905,36.82585,0.8902135
-117.79417,36.824577,0.9001266
-117.80424,36.823326,0.85644174
-117.81392,36.822132,0.8734701
-117.82366,36.82093,0.8734701
-117.833534,36.8197,0.8802012
-117.84347,36.81847,0.8666935
-117.85351,36.817215,0.8214895
-117.87361,36.814713,0.8107611
-117.734474,36.839275,0.7926205
-117.765015,36.835476,0.83210397
-117.775314,36.83421,0.8666935
-117.785645,36.83292,0.8666935
-117.795944,36.831646,0.8734701
-117.80579,36.830418,0.8214895
-117.81532,36.829247,0.842607
-117.82508,36.828033,0.8598707
-117.83505,36.82679,0.916433
-117.84499,36.825554,0.8632879
-117.854996,36.824303,0.8214895
-117.865005,36.823067,0.7999163
-117.7361,36.846375,0.8179261
-117.76681,36.84256,0.8768413
-117.77704,36.841278,0.89352876
-117.78738,36.83999,0.8700876
-117.7975,36.83873,0.842607
-117.807045,36.837547,0.81434995
-117.81663,36.836365,0.85300094
-117.82654,36.83513,0.8902135
-117.83659,36.83388,0.9099423
-117.846565,36.83263,0.8632879
-117.8565,36.83139,0.8179261
-117.86647,36.830143,0.7926205
-117.87654,36.82888,0.8071592
-117.71753,36.85598,0.7999163
-117.72769,36.854713,0.796275
-117.73783,36.853455,0.82504016
-117.76858,36.84962,0.85300094
-117.7788,36.848347,0.84954834
-117.78902,36.847073,0.82504016
-117.80821,36.844692,0.8356173
-117.818,36.843475,0.8598707
-117.82803,36.842216,0.8868872
-117.83814,36.840958,0.8700876
-117.848045,36.839718,0.83210397
-117.85797,36.838467,0.8107611
-117.715034,36.853947,0.8035443
-117.7252,36.852734,0.81434995
-117.735306,36.851524,0.8356173
-117.766106,36.84784,0.842607
-117.77637,36.846603,0.8802012
-117.7867,36.84536,0.8734701
-117.80609,36.843025,0.8035443
-117.81578,36.841854,0.8598707
-117.82576,36.840652,0.8768413
-117.835915,36.839428,0.89683306
-117.84587,36.838226,0.85300094
-117.855804,36.837025,0.82504016
-117.76788,36.854916,0.83210397
-117.77806,36.853695,0.7926205
-117.80732,36.85016,0.8460837
-117.81724,36.848957,0.8734701
-117.82733,36.847748,0.8868872
-117.837425,36.84652,0.8391183
-117.847305,36.84532,0.8214895
-117.85725,36.84412,0.8107611
-117.769646,36.862007,0.84954834
-117.789055,36.859657,0.8460837
-117.798836,36.858467,0.85644174
-117.80874,36.857273,0.842607
-117.81881,36.856045,0.8700876
-117.82896,36.85482,0.842607
-117.83892,36.853615,0.8356173
-117.84877,36.852417,0.8107611
-117.85873,36.851208,0.8035443
-117.77144,36.869076,0.8179261
-117.79035,36.866787,0.83210397
-117.800316,36.865574,0.842607
-117.82042,36.86314,0.8391183
-117.830475,36.861916,0.8391183
-117.84031,36.86073,0.8107611
-117.85019,36.85952,0.8071592
-117.791885,36.873886,0.8035443
-117.80187,36.87268,0.81434995
-117.82202,36.870224,0.842607
-117.83182,36.869026,0.842607
-117.84157,36.867847,0.8071592
-117.851524,36.866634,0.7999163
-117.80339,36.87978,0.81434995
-117.813385,36.87856,0.8179261
-117.82337,36.877335,0.8214895
-117.83299,36.876175,0.82504016
-117.84281,36.874966,0.82504016
-117.85288,36.87374,0.796275
-117.79501,36.888084,0.81434995
-117.80495,36.88688,0.82504016
-117.8149,36.88566,0.7999163
-117.834274,36.88329,0.83210397
-117.85448,36.88082,0.8107611
-117.82608,36.891575,0.8035443
-117.835815,36.89038,0.8035443
-117.84589,36.889156,0.8035443
-117.80814,36.90105,0.8107611
-117.81796,36.89984,0.8071592
-117.82773,36.898647,0.7926205
-117.83763,36.89744,0.8107611
-117.809654,36.908154,0.7999163
-117.81952,36.906944,0.8035443
-117.86913,36.900826,0.82857835
-121.46239,36.401775,2.056996
-121.53897,36.389915,1.0719074
-121.547516,36.38859,2.0445106
-117.8013,36.916462,0.7926205
-117.81124,36.915245,0.8035443
-117.82121,36.91401,0.8107611
-117.8607,36.90914,0.8071592
-117.87084,36.907898,0.8071592
-121.455505,36.409664,1.5630084
-121.46399,36.408356,1.5197216
-121.54905,36.395172,1.2651833
-121.55759,36.39385,1.0381141
-117.823074,36.921055,0.796275
-121.45708,36.416245,1.5197216
-121.465546,36.41493,1.532032
-117.81473,36.929367,0.796275
-117.85412,36.924496,0.7999163
-121.45865,36.42282,1.3076352
-121.4687,36.428085,1.2720072
-121.614944,36.412216,1.0236894
-121.471855,36.44125,1.4520087
-121.61657,36.4188,0.9971887
-121.60013,36.42784,1.2513943
-121.65118,36.41988,1.4633055
-121.64428,36.427773,0.8071592
-121.65277,36.42645,2.0995069
-117.45752,37.01409,0.8071592
-117.46797,37.012863,0.7926205
-117.45883,37.021324,0.83210397
-117.46925,37.0201,0.81434995
-117.44973,37.0298,0.7999163
-117.46013,37.028572,0.84954834
-117.470566,37.027336,0.83210397
-121.710335,36.44474,2.9436097
-121.718834,36.44341,0.89683306
-117.45109,37.03704,0.83210397
-117.46144,37.03581,0.8700876
-117.47189,37.034573,0.8356173
-121.71195,36.45132,1.4270858
-117.4523,37.044292,0.81434995
-117.46272,37.043056,0.81434995
-117.47319,37.041798,0.82504016
-117.02412,37.13962,0.7999163
-117.0351,37.138332,0.8356173
-117.025375,37.14701,0.82504016
-117.036354,37.145714,0.8868872
-117.047356,37.14443,0.8356173
-117.03763,37.153103,0.84954834
-117.04861,37.151806,0.8598707
-117.05963,37.1505,0.796275
-117.03367,37.14754,0.8734701
-117.04466,37.146305,0.8734701
-117.0557,37.145058,0.7999163
-117.03495,37.154926,0.8071592
-117.04594,37.153687,0.8632879
-117.05697,37.152443,0.8179261
-117.04723,37.161064,0.84954834
-117.058266,37.159817,0.7999163
-117.05954,37.167194,0.8071592
-117.79612,37.13933,0.8107611
-121.68438,36.598206,1.0031387
-117.78712,37.147755,0.8179261
-117.797295,37.1465,0.81434995
-118.27959,37.09336,0.8035443
-117.06298,37.249626,0.8214895
-117.0739,37.248344,0.7999163
-117.06431,37.257,0.7926205
-117.059265,37.25204,0.8035443
-117.07022,37.250813,0.8179261
-117.74635,37.17256,0.81434995
-117.0729,37.26557,0.7926205
-117.739334,37.188046,0.7999163
-117.74921,37.186863,0.8179261
-117.75936,37.185658,0.796275
-117.053635,37.28282,0.7926205
-117.10017,37.352764,0.7926205
-118.30758,37.3772,0.796275
-118.299805,37.38537,0.796275
-118.308945,37.384224,0.7926205
-118.31035,37.391235,0.8214895
-118.31594,37.41929,0.8214895
-118.31733,37.4263,0.8107611
-118.31542,37.426136,0.81434995
-118.29807,37.435474,0.7999163
-118.3334,37.467033,0.8107611
-118.34304,37.465828,0.81434995
-118.352806,37.46461,0.81434995
-118.35422,37.47161,0.8071592
-117.00708,37.639935,0.7926205
-118.3308,37.503304,0.8214895
-118.34027,37.502117,0.81434995
-118.3795,37.497158,0.8071592
-118.34166,37.50913,0.7926205
-118.38088,37.504166,0.7926205
-121.237595,37.16891,1.665971
-121.254776,37.166325,1.216066
-121.2391,37.1755,1.9162204
-121.256294,37.17291,1.3441486
-121.264915,37.17161,2.0538893
-121.299324,37.166412,1.6317602
-121.307915,37.165115,2.199389
-122.13283,37.037174,0.7999163
-121.189,37.18985,1.9066526
-121.19761,37.18856,2.0244176
-121.2062,37.187267,1.8253205
-121.214806,37.185974,1.0178608
-121.32666,37.169098,1.0061005
-121.335266,37.167793,2.3891358
-121.34386,37.166492,2.6403458
-122.12576,37.045143,1.0001682
-121.19913,37.19515,0.9451309
-121.3454,37.173073,2.9380558
